172.20.32.1 - - [07/Apr/2025:09:10:14 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:10:14 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:10:14 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:10:14 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:10:14 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:10:14 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
127.0.0.1 - - [07/Apr/2025:09:11:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
172.20.32.1 - - [07/Apr/2025:09:11:46 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:46 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:46 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:46 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:47 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:48 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:48 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:48 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:11:48 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
127.0.0.1 - - [07/Apr/2025:09:11:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:12:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
172.20.32.1 - - [07/Apr/2025:09:12:25 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:12:25 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.24.0.1 - - [07/Apr/2025:09:12:30 +0000] "GET / HTTP/1.1" 502 157 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0"
172.24.0.1 - - [07/Apr/2025:09:12:30 +0000] "GET /favicon.ico HTTP/1.1" 502 157 "http://localhost:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0"
127.0.0.1 - - [07/Apr/2025:09:12:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:13:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:13:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:14:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:14:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:15:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:15:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:16:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:16:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:17:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:17:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:18:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:18:55 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:19:25 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:19:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:20:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:20:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:21:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:21:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:22:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:22:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:23:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:23:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:24:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:24:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:25:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:25:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:26:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:26:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:27:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:27:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:28:26 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:28:56 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:29:27 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:29:57 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
172.20.32.1 - - [07/Apr/2025:09:37:09 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:09 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:12 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:12 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:12 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:12 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:12 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:12 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:12 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:37:13 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
127.0.0.1 - - [07/Apr/2025:09:37:35 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:38:05 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:38:35 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:39:05 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:39:35 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:40:05 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:40:35 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:41:05 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:41:35 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:42:05 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:42:35 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
127.0.0.1 - - [07/Apr/2025:09:43:06 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/7.68.0"
172.20.32.1 - - [07/Apr/2025:09:43:27 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:43:27 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:43:27 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:43:27 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:43:27 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:43:27 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://172.20.36.28:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
172.20.32.1 - - [07/Apr/2025:09:43:28 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
